variant,pass_index,from_direction,phase,elapsed_s,time_since_flip_s,esc_pulse_us,signed_speed_mps,raw_ds_m,fresh_odom,leg_motion_m,front_clearance_m,rear_clearance_m
immediate,2,reverse,flip,52.6773,1.7352,1417.00,0.000533,,0,0.841557,0.977,1.380
immediate,2,reverse,flip,52.6984,1.7563,1417.00,0.000533,,0,0.841557,0.977,1.380
immediate,2,reverse,flip,52.7194,1.7773,1417.00,0.000533,,0,0.841557,0.978,1.378
immediate,2,reverse,flip,52.7415,1.7993,1417.00,0.002567,0.0008743,1,0.842431,0.978,1.378
immediate,2,reverse,flip,52.7566,1.8145,1417.00,0.002567,,0,0.842431,0.978,1.378
immediate,2,reverse,flip,52.7776,1.8354,1417.00,0.002567,,0,0.842431,0.978,1.378
immediate,2,reverse,flip,52.7986,1.8565,1417.00,0.002567,,0,0.842431,0.978,1.378
immediate,2,reverse,flip,52.8196,1.8775,1417.00,0.002567,,0,0.842431,0.976,1.381
immediate,2,reverse,flip,52.8427,1.9005,1417.00,0.002567,,0,0.842431,0.976,1.381
immediate,2,reverse,flip,52.8434,1.9012,1417.00,0.000285,-0.0006587,1,0.843090,0.976,1.381
immediate,2,reverse,flip,52.8593,1.9171,1417.00,0.000285,,0,0.843090,0.976,1.381
immediate,2,reverse,flip,52.8804,1.9382,1417.00,0.000285,,0,0.843090,0.976,1.381
immediate,2,reverse,flip,52.9014,1.9592,1417.00,0.000285,,0,0.843090,0.976,1.381
immediate,2,reverse,flip,52.9223,1.9802,1417.00,0.000285,,0,0.843090,0.976,1.380
immediate,2,reverse,flip,52.9423,2.0001,1417.00,0.010982,0.0043273,1,0.847417,0.976,1.380
immediate,2,reverse,flip,52.9566,2.0144,1417.00,0.010982,,0,0.847417,0.976,1.380
immediate,2,reverse,flip,52.9776,2.0355,1417.00,0.010982,,0,0.847417,0.976,1.380
immediate,2,reverse,flip,52.9989,2.0567,1417.00,0.010982,,0,0.847417,0.976,1.380
immediate,2,reverse,flip,53.0199,2.0777,1417.00,0.010982,,0,0.847417,0.975,1.378
immediate,2,reverse,flip,53.0402,2.0981,1417.00,0.010982,,0,0.847417,0.975,1.378
immediate,2,reverse,flip,53.0614,2.1192,1417.00,0.000422,-0.0031568,1,0.850574,0.975,1.378
immediate,2,reverse,flip,53.0696,2.1274,1417.00,0.000422,,0,0.850574,0.975,1.378
immediate,2,reverse,flip,53.0907,2.1485,1417.00,0.000422,,0,0.850574,0.975,1.378
immediate,2,reverse,flip,53.1116,2.1694,1417.00,0.000422,,0,0.850574,0.975,1.378
immediate,2,reverse,flip,53.1326,2.1904,1417.00,0.000422,,0,0.850574,0.978,1.381
immediate,2,reverse,flip,53.1410,2.1989,1417.00,0.000642,0.0001268,1,0.850701,0.978,1.381
immediate,2,reverse,flip,53.1547,2.2126,1417.00,0.000642,,0,0.850701,0.978,1.381
immediate,2,reverse,flip,53.1758,2.2336,1417.00,0.000642,,0,0.850701,0.978,1.381
immediate,2,reverse,flip,53.1968,2.2547,1417.00,0.000642,,0,0.850701,0.978,1.381
immediate,2,reverse,flip,53.2178,2.2756,1417.00,0.000642,,0,0.850701,0.978,1.381
immediate,2,reverse,flip,53.2388,2.2966,1417.00,0.000642,,0,0.850701,0.971,1.382
immediate,2,reverse,flip,53.2414,2.2992,1417.00,-0.004206,-0.0018989,1,0.852599,0.971,1.382
immediate,2,reverse,flip,53.2550,2.3128,1417.00,-0.004206,,0,0.852599,0.971,1.382
immediate,2,reverse,flip,53.2760,2.3339,1417.00,-0.004206,,0,0.852599,0.971,1.382
immediate,2,reverse,flip,53.2970,2.3548,1417.00,-0.004206,,0,0.852599,0.971,1.382
immediate,2,reverse,flip,53.3180,2.3758,1417.00,-0.004206,,0,0.852599,0.971,1.382
immediate,2,reverse,flip,53.3390,2.3968,1417.00,-0.004206,,0,0.852599,0.978,1.379
immediate,2,reverse,flip,53.3423,2.4001,1417.00,-0.004206,,0,0.852599,0.978,1.379
immediate,2,reverse,flip,53.3635,2.4213,1417.00,-0.004344,-0.0004751,1,0.853075,0.978,1.379
immediate,2,reverse,flip,53.3655,2.4234,1417.00,-0.004344,,0,0.853075,0.978,1.379
immediate,2,reverse,flip,53.3867,2.4445,1417.00,-0.004344,,0,0.853075,0.978,1.379
immediate,2,reverse,flip,53.4077,2.4656,1417.00,-0.004344,,0,0.853075,0.978,1.379
immediate,2,reverse,flip,53.4287,2.4865,1417.00,-0.004344,,0,0.853075,0.975,1.377
immediate,2,reverse,flip,53.4400,2.4978,1417.00,-0.002734,0.0002108,1,0.853285,0.975,1.377
dwell_02,2,forward,cruise,53.4725,,1414.62,-0.002734,,0,0.000000,0.975,1.377
dwell_02,2,forward,cruise,53.4935,,1414.62,-0.002734,,0,0.000000,0.975,1.377
dwell_02,2,forward,cruise,53.5145,,1414.62,-0.002734,,0,0.000000,0.975,1.377
dwell_02,2,forward,cruise,53.5356,,1414.62,-0.002734,,0,0.000000,0.975,1.382
dwell_02,2,forward,cruise,53.5406,,1413.38,-0.001782,0.0001063,1,0.000106,0.975,1.382
dwell_02,2,forward,cruise,53.5567,,1413.38,-0.001782,,0,0.000106,0.975,1.382
dwell_02,2,forward,cruise,53.5780,,1413.38,-0.001782,,0,0.000106,0.975,1.382
dwell_02,2,forward,cruise,53.5991,,1413.38,-0.001782,,0,0.000106,0.975,1.382
dwell_02,2,forward,cruise,53.6201,,1413.38,-0.001782,,0,0.000106,0.978,1.372
dwell_02,2,forward,cruise,53.6413,,1412.14,-0.003301,-0.0007846,1,0.000891,0.978,1.372
dwell_02,2,forward,cruise,53.6535,,1412.14,-0.003301,,0,0.000891,0.978,1.372
dwell_02,2,forward,cruise,53.6745,,1412.14,-0.003301,,0,0.000891,0.978,1.372
dwell_02,2,forward,cruise,53.6955,,1412.14,-0.003301,,0,0.000891,0.978,1.372
dwell_02,2,forward,cruise,53.7164,,1412.14,-0.003301,,0,0.000891,0.978,1.372
dwell_02,2,forward,cruise,53.7378,,1412.14,-0.003301,,0,0.000891,0.976,1.379
dwell_02,2,forward,cruise,53.7400,,1410.90,0.001291,0.0015093,1,0.002400,0.976,1.379
dwell_02,2,forward,cruise,53.7539,,1410.90,0.001291,,0,0.002400,0.976,1.379
dwell_02,2,forward,cruise,53.7750,,1410.90,0.001291,,0,0.002400,0.976,1.379
dwell_02,2,forward,cruise,53.7960,,1410.90,0.001291,,0,0.002400,0.976,1.379
dwell_02,2,forward,cruise,53.8170,,1410.90,0.001291,,0,0.002400,0.976,1.379
dwell_02,2,forward,cruise,53.8381,,1410.90,0.001291,,0,0.002400,0.975,1.372
dwell_02,2,forward,cruise,53.8404,,1409.66,0.005761,0.0018824,1,0.004283,0.975,1.372
dwell_02,2,forward,cruise,53.8566,,1409.66,0.005761,,0,0.004283,0.975,1.372
dwell_02,2,forward,cruise,53.8777,,1409.66,0.005761,,0,0.004283,0.975,1.372
dwell_02,2,forward,cruise,53.8987,,1409.66,0.005761,,0,0.004283,0.975,1.372
dwell_02,2,forward,cruise,53.9196,,1409.66,0.005761,,0,0.004283,0.971,1.366
dwell_02,2,forward,cruise,53.9402,,1406.56,0.006107,0.0007178,1,0.005000,0.971,1.366
dwell_02,2,forward,cruise,53.9501,,1406.56,0.006107,,0,0.005000,0.971,1.366
dwell_02,2,forward,cruise,53.9711,,1406.56,0.006107,,0,0.005000,0.971,1.366
dwell_02,2,forward,cruise,53.9920,,1406.56,0.006107,,0,0.005000,0.971,1.366
dwell_02,2,forward,cruise,54.0130,,1406.56,0.006107,,0,0.005000,0.971,1.366
dwell_02,2,forward,cruise,54.0339,,1406.56,0.006107,,0,0.005000,0.975,1.363
dwell_02,2,forward,cruise,54.0378,,1403.46,0.003509,-0.0004315,1,0.005432,0.975,1.363
dwell_02,2,forward,cruise,54.0586,,1403.46,0.003509,,0,0.005432,0.975,1.363
dwell_02,2,forward,cruise,54.0797,,1403.46,0.003509,,0,0.005432,0.975,1.363
dwell_02,2,forward,cruise,54.1006,,1403.46,0.003509,,0,0.005432,0.975,1.363
dwell_02,2,forward,cruise,54.1217,,1403.46,0.003509,,0,0.005432,0.976,1.359
dwell_02,2,forward,cruise,54.1388,,1400.36,-0.000321,-0.0011516,1,0.006583,0.976,1.359
dwell_02,2,forward,cruise,54.1543,,1400.36,-0.000321,,0,0.006583,0.976,1.359
dwell_02,2,forward,cruise,54.1755,,1400.36,-0.000321,,0,0.006583,0.976,1.359
dwell_02,2,forward,cruise,54.1966,,1400.36,-0.000321,,0,0.006583,0.976,1.359
dwell_02,2,forward,cruise,54.2178,,1400.36,-0.000321,,0,0.006583,0.972,1.360
dwell_02,2,forward,cruise,54.2389,,1397.26,0.001041,0.0005186,1,0.007102,0.972,1.360
dwell_02,2,forward,cruise,54.2516,,1397.26,0.001041,,0,0.007102,0.972,1.360
dwell_02,2,forward,cruise,54.2726,,1397.26,0.001041,,0,0.007102,0.972,1.360
dwell_02,2,forward,cruise,54.2936,,1397.26,0.001041,,0,0.007102,0.972,1.360
dwell_02,2,forward,cruise,54.3145,,1397.26,0.001041,,0,0.007102,0.972,1.360
dwell_02,2,forward,cruise,54.3356,,1397.26,0.001041,,0,0.007102,0.979,1.354
dwell_02,2,forward,cruise,54.3375,,1397.26,0.001041,,0,0.007102,0.979,1.354
dwell_02,2,forward,cruise,54.3588,,1394.16,0.014163,0.0053501,1,0.012452,0.979,1.354
dwell_02,2,forward,cruise,54.3612,,1394.16,0.014163,,0,0.012452,0.979,1.354
dwell_02,2,forward,cruise,54.3823,,1394.16,0.014163,,0,0.012452,0.979,1.354
dwell_02,2,forward,cruise,54.4033,,1394.16,0.014163,,0,0.012452,0.979,1.354
dwell_02,2,forward,cruise,54.4242,,1394.16,0.014163,,0,0.012452,0.972,1.353
dwell_02,2,forward,cruise,54.4377,,1391.06,0.007222,-0.0013334,1,0.013786,0.972,1.353
dwell_02,2,forward,cruise,54.4572,,1391.06,0.007222,,0,0.013786,0.972,1.353
dwell_02,2,forward,cruise,54.4783,,1391.06,0.007222,,0,0.013786,0.972,1.353
dwell_02,2,forward,cruise,54.4993,,1391.06,0.007222,,0,0.013786,0.972,1.353
dwell_02,2,forward,cruise,54.5204,,1391.06,0.007222,,0,0.013786,0.981,1.355
dwell_02,2,forward,cruise,54.5383,,1391.06,0.007222,,0,0.013786,0.981,1.355
dwell_02,2,forward,cruise,54.5596,,1387.96,0.015787,0.0041886,1,0.017974,0.981,1.355
dwell_02,2,forward,cruise,54.5608,,1387.96,0.015787,,0,0.017974,0.981,1.355
dwell_02,2,forward,cruise,54.5820,,1387.96,0.015787,,0,0.017974,0.981,1.355
dwell_02,2,forward,cruise,54.6030,,1387.96,0.015787,,0,0.017974,0.981,1.355
dwell_02,2,forward,cruise,54.6240,,1387.96,0.015787,,0,0.017974,0.982,1.352
dwell_02,2,forward,cruise,54.6364,,1384.86,0.010590,-0.0005048,1,0.018479,0.982,1.352
dwell_02,2,forward,cruise,54.6520,,1384.86,0.010590,,0,0.018479,0.982,1.352
dwell_02,2,forward,cruise,54.6730,,1384.86,0.010590,,0,0.018479,0.982,1.352
dwell_02,2,forward,cruise,54.6939,,1384.86,0.010590,,0,0.018479,0.982,1.352
dwell_02,2,forward,cruise,54.7148,,1384.86,0.010590,,0,0.018479,0.975,1.348
dwell_02,2,forward,cruise,54.7370,,1384.86,0.010590,,0,0.018479,0.975,1.348
dwell_02,2,forward,cruise,54.7378,,1384.86,0.010590,,0,0.018479,0.975,1.348
dwell_02,2,forward,cruise,54.7597,,1381.76,0.024202,0.0063472,1,0.024826,0.975,1.348
dwell_02,2,forward,cruise,54.7617,,1381.76,0.024202,,0,0.024826,0.975,1.348
dwell_02,2,forward,cruise,54.7829,,1381.76,0.024202,,0,0.024826,0.975,1.348
dwell_02,2,forward,cruise,54.8040,,1381.76,0.024202,,0,0.024826,0.975,1.348
dwell_02,2,forward,cruise,54.8249,,1381.76,0.024202,,0,0.024826,0.994,1.341
dwell_02,2,forward,cruise,54.8375,,1410.62,0.055674,0.0150524,1,0.039878,0.994,1.341
dwell_02,2,forward,cruise,54.8506,,1410.62,0.055674,,0,0.039878,0.994,1.341
dwell_02,2,forward,cruise,54.8718,,1410.62,0.055674,,0,0.039878,0.994,1.341
dwell_02,2,forward,cruise,54.8928,,1410.62,0.055674,,0,0.039878,0.994,1.341
dwell_02,2,forward,cruise,54.9137,,1410.62,0.055674,,0,0.039878,0.994,1.341
dwell_02,2,forward,cruise,54.9347,,1410.62,0.055674,,0,0.039878,0.993,1.316
dwell_02,2,forward,cruise,54.9376,,1407.45,0.112456,0.0284949,1,0.068373,0.993,1.316
dwell_02,2,forward,cruise,54.9571,,1407.45,0.112456,,0,0.068373,0.993,1.316
dwell_02,2,forward,cruise,54.9782,,1407.45,0.112456,,0,0.068373,0.993,1.316
dwell_02,2,forward,cruise,54.9992,,1407.45,0.112456,,0,0.068373,0.993,1.316
dwell_02,2,forward,cruise,55.0202,,1407.45,0.112456,,0,0.068373,1.005,1.348
dwell_02,2,forward,cruise,55.0387,,1407.69,0.140949,0.0228153,1,0.091189,1.005,1.348
dwell_02,2,forward,cruise,55.0592,,1407.69,0.140949,,0,0.091189,1.005,1.348
dwell_02,2,forward,cruise,55.0802,,1407.69,0.140949,,0,0.091189,1.005,1.348
dwell_02,2,forward,cruise,55.1013,,1407.69,0.140949,,0,0.091189,1.005,1.348
dwell_02,2,forward,cruise,55.1222,,1407.69,0.140949,,0,0.091189,1.018,1.332
dwell_02,2,forward,cruise,55.1403,,1407.96,0.166829,0.0244537,1,0.115642,1.018,1.332
dwell_02,2,forward,cruise,55.1500,,1407.96,0.166829,,0,0.115642,1.018,1.332
dwell_02,2,forward,cruise,55.1710,,1407.96,0.166829,,0,0.115642,1.018,1.332
dwell_02,2,forward,cruise,55.1920,,1407.96,0.166829,,0,0.115642,1.018,1.332
dwell_02,2,forward,cruise,55.2129,,1407.96,0.166829,,0,0.115642,1.018,1.332
dwell_02,2,forward,cruise,55.2339,,1407.96,0.166829,,0,0.115642,1.037,1.316
dwell_02,2,forward,cruise,55.2396,,1408.38,0.195905,0.0284817,1,0.144124,1.037,1.316
dwell_02,2,forward,cruise,55.2542,,1408.38,0.195905,,0,0.144124,1.037,1.316
dwell_02,2,forward,cruise,55.2752,,1408.38,0.195905,,0,0.144124,1.037,1.316
dwell_02,2,forward,cruise,55.2962,,1408.38,0.195905,,0,0.144124,1.037,1.316
dwell_02,2,forward,cruise,55.3171,,1408.38,0.195905,,0,0.144124,1.037,1.316
dwell_02,2,forward,cruise,55.3385,,1408.38,0.195905,,0,0.144124,1.058,1.294
dwell_02,2,forward,cruise,55.3407,,1408.38,0.195905,,0,0.144124,1.058,1.294
dwell_02,2,forward,cruise,55.3620,,1408.79,0.220774,0.0297365,1,0.173861,1.058,1.294
dwell_02,2,forward,cruise,55.3640,,1408.79,0.220774,,0,0.173861,1.058,1.294
dwell_02,2,forward,cruise,55.3852,,1408.79,0.220774,,0,0.173861,1.058,1.294
dwell_02,2,forward,cruise,55.4062,,1408.79,0.220774,,0,0.173861,1.058,1.294
dwell_02,2,forward,cruise,55.4272,,1408.79,0.220774,,0,0.173861,1.081,1.275
dwell_02,2,forward,cruise,55.4407,,1408.82,0.226213,0.0242727,1,0.198133,1.081,1.275
dwell_02,2,forward,cruise,55.4554,,1408.82,0.226213,,0,0.198133,1.081,1.275
dwell_02,2,forward,cruise,55.4765,,1408.82,0.226213,,0,0.198133,1.081,1.275
dwell_02,2,forward,cruise,55.4975,,1408.82,0.226213,,0,0.198133,1.081,1.275
dwell_02,2,forward,cruise,55.5185,,1408.82,0.226213,,0,0.198133,1.104,1.252
dwell_02,2,forward,cruise,55.5388,,1408.88,0.231678,0.0251191,1,0.223252,1.104,1.252
dwell_02,2,forward,cruise,55.5588,,1408.88,0.231678,,0,0.223252,1.104,1.252
dwell_02,2,forward,cruise,55.5798,,1408.88,0.231678,,0,0.223252,1.104,1.252
dwell_02,2,forward,cruise,55.6008,,1408.88,0.231678,,0,0.223252,1.104,1.252
dwell_02,2,forward,cruise,55.6219,,1408.88,0.231678,,0,0.223252,1.127,1.227
dwell_02,2,forward,cruise,55.6388,,1409.32,0.253309,0.0310029,1,0.254255,1.127,1.227
dwell_02,2,forward,cruise,55.6543,,1409.32,0.253309,,0,0.254255,1.127,1.227
dwell_02,2,forward,cruise,55.6754,,1409.32,0.253309,,0,0.254255,1.127,1.227
dwell_02,2,forward,cruise,55.6965,,1409.32,0.253309,,0,0.254255,1.127,1.227
dwell_02,2,forward,cruise,55.7175,,1409.32,0.253309,,0,0.254255,1.153,1.204
dwell_02,2,forward,cruise,55.7395,,1409.45,0.258466,0.0275815,1,0.281837,1.153,1.204
dwell_02,2,forward,cruise,55.7610,,1409.45,0.258466,,0,0.281837,1.153,1.204
dwell_02,2,forward,cruise,55.7820,,1409.45,0.258466,,0,0.281837,1.153,1.204
dwell_02,2,forward,cruise,55.8032,,1409.45,0.258466,,0,0.281837,1.153,1.204
dwell_02,2,forward,cruise,55.8243,,1409.45,0.258466,,0,0.281837,1.182,1.176
dwell_02,2,forward,cruise,55.8402,,1409.68,0.267649,0.0297786,1,0.311615,1.182,1.176
dwell_02,2,forward,cruise,55.8586,,1409.68,0.267649,,0,0.311615,1.182,1.176
dwell_02,2,forward,cruise,55.8797,,1409.68,0.267649,,0,0.311615,1.182,1.176
dwell_02,2,forward,cruise,55.9006,,1409.68,0.267649,,0,0.311615,1.182,1.176
dwell_02,2,forward,cruise,55.9216,,1409.68,0.267649,,0,0.311615,1.207,1.149
dwell_02,2,forward,cruise,55.9383,,1410.10,0.283175,0.0333708,1,0.344986,1.207,1.149
dwell_02,2,forward,cruise,55.9564,,1410.10,0.283175,,0,0.344986,1.207,1.149
dwell_02,2,forward,cruise,55.9774,,1410.10,0.283175,,0,0.344986,1.207,1.149
dwell_02,2,forward,cruise,55.9985,,1410.10,0.283175,,0,0.344986,1.207,1.149
dwell_02,2,forward,cruise,56.0195,,1410.10,0.283175,,0,0.344986,1.231,1.132
dwell_02,2,forward,cruise,56.0388,,1410.13,0.280330,0.0264487,1,0.371435,1.231,1.132
dwell_02,2,forward,cruise,56.0575,,1410.13,0.280330,,0,0.371435,1.231,1.132
dwell_02,2,forward,cruise,56.0786,,1410.13,0.280330,,0,0.371435,1.231,1.132
dwell_02,2,forward,cruise,56.0997,,1410.13,0.280330,,0,0.371435,1.231,1.132
dwell_02,2,forward,cruise,56.1207,,1410.13,0.280330,,0,0.371435,1.253,1.107
dwell_02,2,forward,cruise,56.1395,,1410.15,0.277408,0.0269698,1,0.398405,1.253,1.107
dwell_02,2,forward,cruise,56.1516,,1410.15,0.277408,,0,0.398405,1.253,1.107
dwell_02,2,forward,cruise,56.1726,,1410.15,0.277408,,0,0.398405,1.253,1.107
dwell_02,2,forward,cruise,56.1937,,1410.15,0.277408,,0,0.398405,1.253,1.107
dwell_02,2,forward,cruise,56.2146,,1410.15,0.277408,,0,0.398405,1.253,1.107
dwell_02,2,forward,cruise,56.2355,,1410.15,0.277408,,0,0.398405,1.276,1.086
dwell_02,2,forward,cruise,56.2398,,1410.19,0.275436,0.0274587,1,0.425863,1.276,1.086
dwell_02,2,forward,cruise,56.2615,,1410.19,0.275436,,0,0.425863,1.276,1.086
dwell_02,2,forward,cruise,56.2827,,1410.19,0.275436,,0,0.425863,1.276,1.086
dwell_02,2,forward,cruise,56.3038,,1410.19,0.275436,,0,0.425863,1.276,1.086
dwell_02,2,forward,cruise,56.3248,,1410.19,0.275436,,0,0.425863,1.301,1.061
dwell_02,2,forward,cruise,56.3373,,1410.27,0.275510,0.0272571,1,0.453120,1.301,1.061
dwell_02,2,forward,cruise,56.3485,,1410.27,0.275510,,0,0.453120,1.301,1.061
dwell_02,2,forward,cruise,56.3697,,1410.27,0.275510,,0,0.453120,1.301,1.061
dwell_02,2,forward,cruise,56.3908,,1410.27,0.275510,,0,0.453120,1.301,1.061
dwell_02,2,forward,cruise,56.4118,,1410.27,0.275510,,0,0.453120,1.301,1.061
dwell_02,2,forward,cruise,56.4327,,1410.27,0.275510,,0,0.453120,1.324,1.035
dwell_02,2,forward,cruise,56.4383,,1410.27,0.275510,,0,0.453120,1.324,1.035
dwell_02,2,forward,cruise,56.4603,,1410.28,0.272606,0.0258367,1,0.478957,1.324,1.035
dwell_02,2,forward,cruise,56.4617,,1410.28,0.272606,,0,0.478957,1.324,1.035
dwell_02,2,forward,cruise,56.4827,,1410.28,0.272606,,0,0.478957,1.324,1.035
dwell_02,2,forward,cruise,56.5036,,1410.28,0.272606,,0,0.478957,1.324,1.035
dwell_02,2,forward,cruise,56.5245,,1410.28,0.272606,,0,0.478957,1.349,1.016
dwell_02,2,forward,cruise,56.5384,,1410.51,0.279942,0.0304115,1,0.509369,1.349,1.016
dwell_02,2,forward,cruise,56.5521,,1410.51,0.279942,,0,0.509369,1.349,1.016
dwell_02,2,forward,cruise,56.5732,,1410.51,0.279942,,0,0.509369,1.349,1.016
dwell_02,2,forward,cruise,56.5942,,1410.51,0.279942,,0,0.509369,1.349,1.016
dwell_02,2,forward,cruise,56.6151,,1410.51,0.279942,,0,0.509369,1.373,1.007
dwell_02,2,forward,cruise,56.6367,,1410.51,0.279942,,0,0.509369,1.373,1.007
dwell_02,2,forward,cruise,56.6583,,1410.26,0.264871,0.0221618,1,0.531531,1.373,1.007
dwell_02,2,forward,cruise,56.6598,,1410.26,0.264871,,0,0.531531,1.373,1.007
dwell_02,2,forward,cruise,56.6810,,1410.26,0.264871,,0,0.531531,1.373,1.007
dwell_02,2,forward,cruise,56.7019,,1410.26,0.264871,,0,0.531531,1.373,1.007
dwell_02,2,forward,cruise,56.7228,,1410.26,0.264871,,0,0.531531,1.395,0.994
dwell_02,2,forward,cruise,56.7370,,1410.27,0.263608,0.0253778,1,0.556908,1.395,0.994
dwell_02,2,forward,cruise,56.7499,,1410.27,0.263608,,0,0.556908,1.395,0.994
dwell_02,2,forward,cruise,56.7709,,1410.27,0.263608,,0,0.556908,1.395,0.994
dwell_02,2,forward,cruise,56.7920,,1410.27,0.263608,,0,0.556908,1.395,0.994
dwell_02,2,forward,cruise,56.8129,,1410.27,0.263608,,0,0.556908,1.395,0.994
dwell_02,2,forward,cruise,56.8339,,1410.27,0.263608,,0,0.556908,1.418,0.984
dwell_02,2,forward,cruise,56.8377,,1410.29,0.262493,0.0261854,1,0.583094,1.418,0.984
dwell_02,2,forward,cruise,56.8494,,1410.29,0.262493,,0,0.583094,1.418,0.984
dwell_02,2,forward,cruise,56.8705,,1410.29,0.262493,,0,0.583094,1.418,0.984
dwell_02,2,forward,cruise,56.8914,,1410.29,0.262493,,0,0.583094,1.418,0.984
dwell_02,2,forward,cruise,56.9122,,1410.29,0.262493,,0,0.583094,1.418,0.984
dwell_02,2,forward,cruise,56.9331,,1410.29,0.262493,,0,0.583094,1.441,0.964
dwell_02,2,forward,cruise,56.9361,,1410.38,0.264971,0.0272237,1,0.610317,1.441,0.964
dwell_02,2,forward,cruise,56.9468,,1410.38,0.264971,,0,0.610317,1.441,0.964
dwell_02,2,forward,cruise,56.9678,,1410.38,0.264971,,0,0.610317,1.441,0.964
dwell_02,2,forward,cruise,56.9888,,1410.38,0.264971,,0,0.610317,1.441,0.964
dwell_02,2,forward,cruise,57.0098,,1410.38,0.264971,,0,0.610317,1.441,0.964
dwell_02,2,forward,cruise,57.0308,,1410.38,0.264971,,0,0.610317,1.464,1.454
dwell_02,2,forward,cruise,57.0364,,1410.59,0.272143,0.0287909,1,0.639108,1.464,1.454
dwell_02,2,forward,cruise,57.0522,,1410.59,0.272143,,0,0.639108,1.464,1.454
dwell_02,2,forward,cruise,57.0733,,1410.59,0.272143,,0,0.639108,1.464,1.454
dwell_02,2,forward,cruise,57.0942,,1410.59,0.272143,,0,0.639108,1.464,1.454
dwell_02,2,forward,cruise,57.1151,,1410.59,0.272143,,0,0.639108,1.486,1.449
dwell_02,2,forward,cruise,57.1371,,1410.59,0.272143,,0,0.639108,1.486,1.449
dwell_02,2,forward,cruise,57.1379,,1410.61,0.270062,0.0265839,1,0.665692,1.486,1.449
dwell_02,2,forward,cruise,57.1604,,1410.61,0.270062,,0,0.665692,1.486,1.449
dwell_02,2,forward,cruise,57.1611,,1410.61,0.270062,,0,0.665692,1.486,1.449
dwell_02,2,forward,cruise,57.1821,,1410.61,0.270062,,0,0.665692,1.486,1.449
dwell_02,2,forward,cruise,57.2032,,1410.61,0.270062,,0,0.665692,1.486,1.449
dwell_02,2,forward,cruise,57.2242,,1410.61,0.270062,,0,0.665692,1.512,1.437
dwell_02,2,forward,cruise,57.2348,,1410.61,0.270062,,0,0.665692,1.512,1.437
dwell_02,2,forward,cruise,57.2560,,1410.26,0.252250,0.0199483,1,0.685641,1.512,1.437
dwell_02,2,forward,cruise,57.2590,,1410.26,0.252250,,0,0.685641,1.512,1.437
dwell_02,2,forward,cruise,57.2800,,1410.26,0.252250,,0,0.685641,1.512,1.437
dwell_02,2,forward,cruise,57.3011,,1410.26,0.252250,,0,0.685641,1.512,1.437
dwell_02,2,forward,cruise,57.3220,,1410.26,0.252250,,0,0.685641,1.535,1.419
dwell_02,2,forward,flip,57.3360,0.0000,1410.26,0.252067,0.0246469,1,0.710287,1.535,1.419
dwell_02,2,forward,flip,57.3535,0.0175,1500.00,0.252067,,0,0.710287,1.535,1.419
dwell_02,2,forward,flip,57.3745,0.0385,1500.00,0.252067,,0,0.710287,1.535,1.419
dwell_02,2,forward,flip,57.3956,0.0596,1500.00,0.252067,,0,0.710287,1.535,1.419
dwell_02,2,forward,flip,57.4166,0.0806,1500.00,0.252067,,0,0.710287,1.559,1.418
dwell_02,2,forward,flip,57.4360,0.1000,1500.00,0.248447,0.0238911,1,0.734179,1.559,1.418
dwell_02,2,forward,flip,57.4492,0.1131,1500.00,0.248447,,0,0.734179,1.559,1.418
dwell_02,2,forward,flip,57.4702,0.1342,1500.00,0.248447,,0,0.734179,1.559,1.418
dwell_02,2,forward,flip,57.4912,0.1551,1500.00,0.248447,,0,0.734179,1.559,1.418
dwell_02,2,forward,flip,57.5121,0.1761,1500.00,0.248447,,0,0.734179,1.577,1.424
dwell_02,2,forward,flip,57.5343,0.1982,1500.00,0.248447,,0,0.734179,1.577,1.424
dwell_02,2,forward,flip,57.5350,0.1990,1500.00,0.237667,0.0207868,1,0.754965,1.577,1.424
